# ---------------------------------- WARNING ----------------------------------------
# Provisional data are subject to revision. Go to
# http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-03-07 18:09:55 -05:00	(natwebvaas01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 10011500 BEAR RIVER NEAR UTAH-WYOMING STATE LINE
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
# IV_TS_ID - An internal number representing the Instantaneous Value time series from which the daily statistic is calculated.
#
# Data provided for site 10011500
#    TS_ID       Parameter    Statistic  IV_TS_ID       Description
#    143377      00060        00003      144242         Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been edited or estimated by USGS personnel and is write protected.
#     P  Provisional data subject to revision.
#     Ice  Ice affected
#
agency_cd	site_no	datetime	143377_00060_00003	143377_00060_00003_cd
USGS	10011500	1976-10-13	45	A
USGS	10011500	1976-10-14	45	A
USGS	10011500	1976-10-15	45	A
USGS	10011500	1976-10-16	45	A
USGS	10011500	1976-10-17	45	A
USGS	10011500	1976-10-18	45	A
USGS	10011500	1976-10-19	60	A
USGS	10011500	1976-10-20	60	A
USGS	10011500	1976-10-21	60	A
USGS	10011500	1976-10-22	55	A
USGS	10011500	1976-10-23	50	A
USGS	10011500	1976-10-24	50	A
USGS	10011500	1976-10-25	50	A
USGS	10011500	1976-10-26	50	A
USGS	10011500	1976-10-27	50	A
USGS	10011500	1976-10-28	50	A
USGS	10011500	1976-10-29	50	A
USGS	10011500	1976-10-30	50	A
USGS	10011500	1976-10-31	55	A
USGS	10011500	1976-11-01	50	A
USGS	10011500	1976-11-02	50	A
USGS	10011500	1976-11-03	50	A
USGS	10011500	1976-11-04	50	A
USGS	10011500	1976-11-05	50	A
USGS	10011500	1976-11-06	50	A
USGS	10011500	1976-11-07	50	A
USGS	10011500	1976-11-08	50	A
USGS	10011500	1976-11-09	50	A
USGS	10011500	1976-11-10	43	A
USGS	10011500	1976-11-11	35	A
USGS	10011500	1976-11-12	33	A
USGS	10011500	1976-11-13	39	A
USGS	10011500	1976-11-14	37	A
USGS	10011500	1976-11-15	39	A
USGS	10011500	1976-11-16	38	A
USGS	10011500	1976-11-17	37	A
USGS	10011500	1976-11-18	38	A
USGS	10011500	1976-11-19	35	A
USGS	10011500	1976-11-20	34	A
USGS	10011500	1976-11-21	36	A
USGS	10011500	1976-11-22	37	A
USGS	10011500	1976-11-23	34	A
USGS	10011500	1976-11-24	36	A
USGS	10011500	1976-11-25	33	A
USGS	10011500	1976-11-26	30	A
USGS	10011500	1976-11-27	35	A
USGS	10011500	1976-11-28	35	A
USGS	10011500	1976-11-29	35	A
USGS	10011500	1976-11-30	41	A
USGS	10011500	1976-12-01	42	A
USGS	10011500	1976-12-02	33	A
USGS	10011500	1976-12-03	31	A
USGS	10011500	1976-12-04	32	A
USGS	10011500	1976-12-05	30	A
USGS	10011500	1976-12-06	36	A
USGS	10011500	1976-12-07	32	A
USGS	10011500	1976-12-08	32	A
USGS	10011500	1976-12-09	32	A
USGS	10011500	1976-12-10	30	A
USGS	10011500	1976-12-11	30	A
USGS	10011500	1976-12-12	30	A
USGS	10011500	1976-12-13	30	A
USGS	10011500	1976-12-14	30	A
USGS	10011500	1976-12-15	30	A
USGS	10011500	1976-12-16	30	A
USGS	10011500	1976-12-17	32	A
USGS	10011500	1976-12-18	30	A
USGS	10011500	1976-12-19	30	A
USGS	10011500	1976-12-20	30	A
USGS	10011500	1976-12-21	25	A
USGS	10011500	1976-12-22	25	A
USGS	10011500	1976-12-23	25	A
USGS	10011500	1976-12-24	24	A
USGS	10011500	1976-12-25	20	A
USGS	10011500	1976-12-26	21	A
USGS	10011500	1976-12-27	22	A
USGS	10011500	1976-12-28	23	A
USGS	10011500	1976-12-29	25	A
USGS	10011500	1976-12-30	25	A
USGS	10011500	1976-12-31	25	A
USGS	10011500	1977-01-01	30	A
USGS	10011500	1977-01-02	30	A
USGS	10011500	1977-01-03	30	A
USGS	10011500	1977-01-04	30	A
USGS	10011500	1977-01-05	30	A
USGS	10011500	1977-01-06	30	A
USGS	10011500	1977-01-07	30	A
USGS	10011500	1977-01-08	30	A
USGS	10011500	1977-01-09	30	A
USGS	10011500	1977-01-10	30	A
USGS	10011500	1977-01-11	30	A
USGS	10011500	1977-01-12	30	A
USGS	10011500	1977-01-13	30	A
USGS	10011500	1977-01-14	30	A
USGS	10011500	1977-01-15	30	A
USGS	10011500	1977-01-16	30	A
USGS	10011500	1977-01-17	30	A
USGS	10011500	1977-01-18	30	A
USGS	10011500	1977-01-19	30	A
USGS	10011500	1977-01-20	30	A
USGS	10011500	1977-01-21	30	A
USGS	10011500	1977-01-22	30	A
USGS	10011500	1977-01-23	30	A
USGS	10011500	1977-01-24	30	A
USGS	10011500	1977-01-25	30	A
USGS	10011500	1977-01-26	30	A
USGS	10011500	1977-01-27	30	A
USGS	10011500	1977-01-28	30	A
USGS	10011500	1977-01-29	30	A
USGS	10011500	1977-01-30	30	A
USGS	10011500	1977-01-31	30	A
USGS	10011500	1977-02-01	30	A
USGS	10011500	1977-02-02	30	A
USGS	10011500	1977-02-03	30	A
USGS	10011500	1977-02-04	30	A
USGS	10011500	1977-02-05	30	A
USGS	10011500	1977-02-06	30	A
USGS	10011500	1977-02-07	30	A
USGS	10011500	1977-02-08	27	A
USGS	10011500	1977-02-09	30	A
USGS	10011500	1977-02-10	30	A
USGS	10011500	1977-02-11	30	A
USGS	10011500	1977-02-12	30	A
USGS	10011500	1977-02-13	30	A
USGS	10011500	1977-02-14	30	A
USGS	10011500	1977-02-15	30	A
USGS	10011500	1977-02-16	30	A
USGS	10011500	1977-02-17	30	A
USGS	10011500	1977-02-18	30	A
USGS	10011500	1977-02-19	30	A
USGS	10011500	1977-02-20	30	A
USGS	10011500	1977-02-21	30	A
USGS	10011500	1977-02-22	30	A
USGS	10011500	1977-02-23	30	A
USGS	10011500	1977-02-24	30	A
USGS	10011500	1977-02-25	30	A
USGS	10011500	1977-02-26	30	A
USGS	10011500	1977-02-27	30	A
USGS	10011500	1977-02-28	30	A
USGS	10011500	1977-03-01	30	A
USGS	10011500	1977-03-02	30	A
USGS	10011500	1977-03-03	30	A
USGS	10011500	1977-03-04	30	A
USGS	10011500	1977-03-05	30	A
USGS	10011500	1977-03-06	30	A
USGS	10011500	1977-03-07	30	A
USGS	10011500	1977-03-08	30	A
USGS	10011500	1977-03-09	30	A
USGS	10011500	1977-03-10	30	A
USGS	10011500	1977-03-11	30	A
USGS	10011500	1977-03-12	30	A
USGS	10011500	1977-03-13	30	A
USGS	10011500	1977-03-14	30	A
USGS	10011500	1977-03-15	30	A
USGS	10011500	1977-03-16	30	A
USGS	10011500	1977-03-17	30	A
USGS	10011500	1977-03-18	30	A
USGS	10011500	1977-03-19	30	A
USGS	10011500	1977-03-20	30	A
USGS	10011500	1977-03-21	30	A
USGS	10011500	1977-03-22	30	A
USGS	10011500	1977-03-23	30	A
USGS	10011500	1977-03-24	30	A
USGS	10011500	1977-03-25	30	A
USGS	10011500	1977-03-26	30	A
USGS	10011500	1977-03-27	35	A
USGS	10011500	1977-03-28	35	A
USGS	10011500	1977-03-29	35	A
USGS	10011500	1977-03-30	35	A
USGS	10011500	1977-03-31	33	A
USGS	10011500	1977-04-01	35	A
USGS	10011500	1977-04-02	35	A
USGS	10011500	1977-04-03	35	A
USGS	10011500	1977-04-04	35	A
USGS	10011500	1977-04-05	35	A
USGS	10011500	1977-04-06	40	A
USGS	10011500	1977-04-07	50	A
USGS	10011500	1977-04-08	60	A
USGS	10011500	1977-04-09	80	A
USGS	10011500	1977-04-10	80	A
USGS	10011500	1977-04-11	80	A
USGS	10011500	1977-04-12	80	A
USGS	10011500	1977-04-13	80	A
USGS	10011500	1977-04-14	80	A
USGS	10011500	1977-04-15	70	A
USGS	10011500	1977-04-16	90	A
USGS	10011500	1977-04-17	100	A
USGS	10011500	1977-04-18	91	A
USGS	10011500	1977-04-19	65	A
USGS	10011500	1977-04-20	59	A
USGS	10011500	1977-04-21	64	A
USGS	10011500	1977-04-22	82	A
USGS	10011500	1977-04-23	97	A
USGS	10011500	1977-04-24	100	A
USGS	10011500	1977-04-25	110	A
USGS	10011500	1977-04-26	156	A
USGS	10011500	1977-04-27	217	A
USGS	10011500	1977-04-28	253	A
USGS	10011500	1977-04-29	265	A
USGS	10011500	1977-04-30	320	A
USGS	10011500	1977-05-01	317	A
USGS	10011500	1977-05-02	239	A
USGS	10011500	1977-05-03	228	A
USGS	10011500	1977-05-04	191	A
USGS	10011500	1977-05-05	153	A
USGS	10011500	1977-05-06	134	A
USGS	10011500	1977-05-07	122	A
USGS	10011500	1977-05-08	122	A
USGS	10011500	1977-05-09	149	A
USGS	10011500	1977-05-10	228	A
USGS	10011500	1977-05-11	168	A
USGS	10011500	1977-05-12	163	A
USGS	10011500	1977-05-13	223	A
USGS	10011500	1977-05-14	225	A
USGS	10011500	1977-05-15	197	A
USGS	10011500	1977-05-16	171	A
USGS	10011500	1977-05-17	146	A
USGS	10011500	1977-05-18	137	A
USGS	10011500	1977-05-19	124	A
USGS	10011500	1977-05-20	120	A
USGS	10011500	1977-05-21	111	A
USGS	10011500	1977-05-22	122	A
USGS	10011500	1977-05-23	126	A
USGS	10011500	1977-05-24	156	A
USGS	10011500	1977-05-25	149	A
USGS	10011500	1977-05-26	146	A
USGS	10011500	1977-05-27	142	A
USGS	10011500	1977-05-28	140	A
USGS	10011500	1977-05-29	126	A
USGS	10011500	1977-05-30	120	A
USGS	10011500	1977-05-31	138	A
USGS	10011500	1977-06-01	326	A
USGS	10011500	1977-06-02	613	A
USGS	10011500	1977-06-03	778	A
USGS	10011500	1977-06-04	752	A
USGS	10011500	1977-06-05	731	A
USGS	10011500	1977-06-06	685	A
USGS	10011500	1977-06-07	721	A
USGS	10011500	1977-06-08	673	A
USGS	10011500	1977-06-09	610	A
USGS	10011500	1977-06-10	510	A
USGS	10011500	1977-06-11	386	A
USGS	10011500	1977-06-12	351	A
USGS	10011500	1977-06-13	359	A
USGS	10011500	1977-06-14	345	A
USGS	10011500	1977-06-15	300	A
USGS	10011500	1977-06-16	263	A
USGS	10011500	1977-06-17	234	A
USGS	10011500	1977-06-18	211	A
USGS	10011500	1977-06-19	184	A
USGS	10011500	1977-06-20	167	A
USGS	10011500	1977-06-21	156	A
USGS	10011500	1977-06-22	194	A
USGS	10011500	1977-06-23	148	A
USGS	10011500	1977-06-24	140	A
USGS	10011500	1977-06-25	134	A
USGS	10011500	1977-06-26	131	A
USGS	10011500	1977-06-27	127	A
USGS	10011500	1977-06-28	120	A
USGS	10011500	1977-06-29	109	A
USGS	10011500	1977-06-30	97	A
USGS	10011500	1977-07-01	89	A
USGS	10011500	1977-07-02	92	A
USGS	10011500	1977-07-03	89	A
USGS	10011500	1977-07-04	113	A
USGS	10011500	1977-07-05	163	A
USGS	10011500	1977-07-06	111	A
USGS	10011500	1977-07-07	87	A
USGS	10011500	1977-07-08	80	A
USGS	10011500	1977-07-09	92	A
USGS	10011500	1977-07-10	83	A
USGS	10011500	1977-07-11	79	A
USGS	10011500	1977-07-12	75	A
USGS	10011500	1977-07-13	69	A
USGS	10011500	1977-07-14	54	A
USGS	10011500	1977-07-15	50	A
USGS	10011500	1977-07-16	48	A
USGS	10011500	1977-07-17	46	A
USGS	10011500	1977-07-18	46	A
USGS	10011500	1977-07-19	67	A
USGS	10011500	1977-07-20	83	A
USGS	10011500	1977-07-21	71	A
USGS	10011500	1977-07-22	65	A
USGS	10011500	1977-07-23	70	A
USGS	10011500	1977-07-24	73	A
USGS	10011500	1977-07-25	68	A
USGS	10011500	1977-07-26	58	A
USGS	10011500	1977-07-27	52	A
USGS	10011500	1977-07-28	49	A
USGS	10011500	1977-07-29	44	A
USGS	10011500	1977-07-30	40	A
USGS	10011500	1977-07-31	38	A
USGS	10011500	1977-08-01	36	A
USGS	10011500	1977-08-02	36	A
USGS	10011500	1977-08-03	38	A
USGS	10011500	1977-08-04	35	A
USGS	10011500	1977-08-05	36	A
USGS	10011500	1977-08-06	39	A
USGS	10011500	1977-08-07	30	A
USGS	10011500	1977-08-08	32	A
USGS	10011500	1977-08-09	35	A
USGS	10011500	1977-08-10	33	A
USGS	10011500	1977-08-11	33	A
USGS	10011500	1977-08-12	37	A
USGS	10011500	1977-08-13	39	A
USGS	10011500	1977-08-14	41	A
USGS	10011500	1977-08-15	42	A
USGS	10011500	1977-08-16	44	A
USGS	10011500	1977-08-17	41	A
USGS	10011500	1977-08-18	45	A
USGS	10011500	1977-08-19	42	A
USGS	10011500	1977-08-20	40	A
USGS	10011500	1977-08-21	41	A
USGS	10011500	1977-08-22	41	A
USGS	10011500	1977-08-23	38	A
USGS	10011500	1977-08-24	36	A
USGS	10011500	1977-08-25	51	A
USGS	10011500	1977-08-26	65	A
USGS	10011500	1977-08-27	79	A
USGS	10011500	1977-08-28	61	A
USGS	10011500	1977-08-29	52	A
USGS	10011500	1977-08-30	50	A
USGS	10011500	1977-08-31	46	A
USGS	10011500	1977-09-01	45	A
USGS	10011500	1977-09-02	44	A
USGS	10011500	1977-09-03	43	A
USGS	10011500	1977-09-04	45	A
USGS	10011500	1977-09-05	43	A
USGS	10011500	1977-09-06	42	A
USGS	10011500	1977-09-07	40	A
USGS	10011500	1977-09-08	39	A
USGS	10011500	1977-09-09	38	A
USGS	10011500	1977-09-10	38	A
USGS	10011500	1977-09-11	41	A
USGS	10011500	1977-09-12	43	A
USGS	10011500	1977-09-13	43	A
USGS	10011500	1977-09-14	44	A
USGS	10011500	1977-09-15	60	A
USGS	10011500	1977-09-16	49	A
USGS	10011500	1977-09-17	45	A
USGS	10011500	1977-09-18	45	A
USGS	10011500	1977-09-19	41	A
USGS	10011500	1977-09-20	39	A
USGS	10011500	1977-09-21	40	A
USGS	10011500	1977-09-22	41	A
USGS	10011500	1977-09-23	51	A
USGS	10011500	1977-09-24	53	A
USGS	10011500	1977-09-25	52	A
USGS	10011500	1977-09-26	46	A
USGS	10011500	1977-09-27	42	A
USGS	10011500	1977-09-28	39	A
USGS	10011500	1977-09-29	38	A
USGS	10011500	1977-09-30	40	A
USGS	10011500	1977-10-01	42	A
USGS	10011500	1977-10-02	42	A
USGS	10011500	1977-10-03	41	A
USGS	10011500	1977-10-04	38	A
USGS	10011500	1977-10-05	37	A
USGS	10011500	1977-10-06	48	A
USGS	10011500	1977-10-07	75	A
USGS	10011500	1977-10-08	54	A
USGS	10011500	1977-10-09	48	A
USGS	10011500	1977-10-10	45	A
USGS	10011500	1977-10-11	41	A
USGS	10011500	1977-10-12	41	A
USGS	10011500	1977-10-13	42	A
USGS	10011500	1977-10-14	40	A
USGS	10011500	1977-10-15	39	A
USGS	10011500	1977-10-16	39	A
USGS	10011500	1977-10-17	38	A
USGS	10011500	1977-10-18	38	A
USGS	10011500	1977-10-19	37	A
USGS	10011500	1977-10-20	40	A
USGS	10011500	1977-10-21	43	A
USGS	10011500	1977-10-22	41	A
USGS	10011500	1977-10-23	39	A
USGS	10011500	1977-10-24	38	A
USGS	10011500	1977-10-25	37	A
USGS	10011500	1977-10-26	36	A
USGS	10011500	1977-10-27	35	A
USGS	10011500	1977-10-28	35	A
USGS	10011500	1977-10-29	37	A
USGS	10011500	1977-10-30	41	A
USGS	10011500	1977-10-31	39	A
USGS	10011500	1977-11-01	35	A
USGS	10011500	1977-11-02	37	A
USGS	10011500	1977-11-03	37	A
USGS	10011500	1977-11-04	39	A
USGS	10011500	1977-11-05	38	A
USGS	10011500	1977-11-06	38	A
USGS	10011500	1977-11-07	38	A
USGS	10011500	1977-11-08	33	A
USGS	10011500	1977-11-09	35	A
USGS	10011500	1977-11-10	35	A
USGS	10011500	1977-11-11	35	A
USGS	10011500	1977-11-12	33	A
USGS	10011500	1977-11-13	31	A
USGS	10011500	1977-11-14	31	A
USGS	10011500	1977-11-15	33	A
USGS	10011500	1977-11-16	31	A
USGS	10011500	1977-11-17	29	A
USGS	10011500	1977-11-18	31	A
USGS	10011500	1977-11-19	29	A
USGS	10011500	1977-11-20	30	A
USGS	10011500	1977-11-21	30	A
USGS	10011500	1977-11-22	32	A
USGS	10011500	1977-11-23	34	A
USGS	10011500	1977-11-24	34	A
USGS	10011500	1977-11-25	34	A
USGS	10011500	1977-11-26	34	A
USGS	10011500	1977-11-27	31	A
USGS	10011500	1977-11-28	31	A
USGS	10011500	1977-11-29	40	A
USGS	10011500	1977-11-30	39	A
USGS	10011500	1977-12-01	37	A
USGS	10011500	1977-12-02	35	A
USGS	10011500	1977-12-03	33	A
USGS	10011500	1977-12-04	32	A
USGS	10011500	1977-12-05	35	A
USGS	10011500	1977-12-06	35	A
USGS	10011500	1977-12-07	36	A
USGS	10011500	1977-12-08	36	A
USGS	10011500	1977-12-09	36	A
USGS	10011500	1977-12-10	36	A
USGS	10011500	1977-12-11	34	A
USGS	10011500	1977-12-12	32	A
USGS	10011500	1977-12-13	32	A
USGS	10011500	1977-12-14	32	A
USGS	10011500	1977-12-15	32	A
USGS	10011500	1977-12-16	35	A
USGS	10011500	1977-12-17	35	A
USGS	10011500	1977-12-18	35	A
USGS	10011500	1977-12-19	35	A
USGS	10011500	1977-12-20	35	A
USGS	10011500	1977-12-21	35	A
USGS	10011500	1977-12-22	35	A
USGS	10011500	1977-12-23	35	A
USGS	10011500	1977-12-24	40	A
USGS	10011500	1977-12-25	39	A
USGS	10011500	1977-12-26	37	A
USGS	10011500	1977-12-27	38	A
USGS	10011500	1977-12-28	36	A
USGS	10011500	1977-12-29	34	A
USGS	10011500	1977-12-30	34	A
USGS	10011500	1977-12-31	35	A
USGS	10011500	1978-01-01	35	A
USGS	10011500	1978-01-02	35	A
USGS	10011500	1978-01-03	35	A
USGS	10011500	1978-01-04	35	A
USGS	10011500	1978-01-05	37	A
USGS	10011500	1978-01-06	36	A
USGS	10011500	1978-01-07	36	A
USGS	10011500	1978-01-08	36	A
USGS	10011500	1978-01-09	36	A
USGS	10011500	1978-01-10	35	A
USGS	10011500	1978-01-11	34	A
USGS	10011500	1978-01-12	34	A
USGS	10011500	1978-01-13	35	A
USGS	10011500	1978-01-14	35	A
USGS	10011500	1978-01-15	35	A
USGS	10011500	1978-01-16	35	A
USGS	10011500	1978-01-17	35	A
USGS	10011500	1978-01-18	35	A
USGS	10011500	1978-01-19	35	A
USGS	10011500	1978-01-20	36	A
USGS	10011500	1978-01-21	34	A
USGS	10011500	1978-01-22	35	A
USGS	10011500	1978-01-23	35	A
USGS	10011500	1978-01-24	35	A
USGS	10011500	1978-01-25	35	A
USGS	10011500	1978-01-26	36	A
USGS	10011500	1978-01-27	36	A
USGS	10011500	1978-01-28	36	A
USGS	10011500	1978-01-29	36	A
USGS	10011500	1978-01-30	36	A
USGS	10011500	1978-01-31	36	A
USGS	10011500	1978-02-01	36	A
USGS	10011500	1978-02-02	35	A
USGS	10011500	1978-02-03	34	A
USGS	10011500	1978-02-04	34	A
USGS	10011500	1978-02-05	34	A
USGS	10011500	1978-02-06	34	A
USGS	10011500	1978-02-07	35	A
USGS	10011500	1978-02-08	35	A
USGS	10011500	1978-02-09	35	A
USGS	10011500	1978-02-10	37	A
USGS	10011500	1978-02-11	35	A
USGS	10011500	1978-02-12	35	A
USGS	10011500	1978-02-13	35	A
USGS	10011500	1978-02-14	35	A
USGS	10011500	1978-02-15	35	A
USGS	10011500	1978-02-16	35	A
USGS	10011500	1978-02-17	35	A
USGS	10011500	1978-02-18	35	A
USGS	10011500	1978-02-19	35	A
USGS	10011500	1978-02-20	36	A
USGS	10011500	1978-02-21	36	A
USGS	10011500	1978-02-22	38	A
USGS	10011500	1978-02-23	38	A
USGS	10011500	1978-02-24	37	A
USGS	10011500	1978-02-25	35	A
USGS	10011500	1978-02-26	34	A
USGS	10011500	1978-02-27	35	A
USGS	10011500	1978-02-28	35	A
USGS	10011500	1978-03-01	35	A
USGS	10011500	1978-03-02	35	A
USGS	10011500	1978-03-03	35	A
USGS	10011500	1978-03-04	35	A
USGS	10011500	1978-03-05	36	A
USGS	10011500	1978-03-06	36	A
USGS	10011500	1978-03-07	36	A
USGS	10011500	1978-03-08	36	A
USGS	10011500	1978-03-09	36	A
USGS	10011500	1978-03-10	37	A
USGS	10011500	1978-03-11	37	A
USGS	10011500	1978-03-12	38	A
USGS	10011500	1978-03-13	37	A
USGS	10011500	1978-03-14	37	A
USGS	10011500	1978-03-15	38	A
USGS	10011500	1978-03-16	39	A
USGS	10011500	1978-03-17	40	A
USGS	10011500	1978-03-18	40	A
USGS	10011500	1978-03-19	41	A
USGS	10011500	1978-03-20	42	A
USGS	10011500	1978-03-21	43	A
USGS	10011500	1978-03-22	45	A
USGS	10011500	1978-03-23	43	A
USGS	10011500	1978-03-24	43	A
USGS	10011500	1978-03-25	43	A
USGS	10011500	1978-03-26	45	A
USGS	10011500	1978-03-27	46	A
USGS	10011500	1978-03-28	50	A
USGS	10011500	1978-03-29	55	A
USGS	10011500	1978-03-30	62	A
USGS	10011500	1978-03-31	75	A
USGS	10011500	1978-04-01	96	A
USGS	10011500	1978-04-02	80	A
USGS	10011500	1978-04-03	68	A
USGS	10011500	1978-04-04	65	A
USGS	10011500	1978-04-05	63	A
USGS	10011500	1978-04-06	60	A
USGS	10011500	1978-04-07	64	A
USGS	10011500	1978-04-08	66	A
USGS	10011500	1978-04-09	78	A
USGS	10011500	1978-04-10	91	A
USGS	10011500	1978-04-11	108	A
USGS	10011500	1978-04-12	110	A
USGS	10011500	1978-04-13	108	A
USGS	10011500	1978-04-14	100	A
USGS	10011500	1978-04-15	109	A
USGS	10011500	1978-04-16	112	A
USGS	10011500	1978-04-17	92	A
USGS	10011500	1978-04-18	89	A
USGS	10011500	1978-04-19	85	A
USGS	10011500	1978-04-20	89	A
USGS	10011500	1978-04-21	98	A
USGS	10011500	1978-04-22	85	A
USGS	10011500	1978-04-23	82	A
USGS	10011500	1978-04-24	91	A
USGS	10011500	1978-04-25	120	A
USGS	10011500	1978-04-26	171	A
USGS	10011500	1978-04-27	150	A
USGS	10011500	1978-04-28	133	A
USGS	10011500	1978-04-29	128	A
USGS	10011500	1978-04-30	138	A
USGS	10011500	1978-05-01	124	A
USGS	10011500	1978-05-02	126	A
USGS	10011500	1978-05-03	141	A
USGS	10011500	1978-05-04	141	A
USGS	10011500	1978-05-05	118	A
USGS	10011500	1978-05-06	109	A
USGS	10011500	1978-05-07	98	A
USGS	10011500	1978-05-08	97	A
USGS	10011500	1978-05-09	98	A
USGS	10011500	1978-05-10	119	A
USGS	10011500	1978-05-11	135	A
USGS	10011500	1978-05-12	138	A
USGS	10011500	1978-05-13	207	A
USGS	10011500	1978-05-14	363	A
USGS	10011500	1978-05-15	653	A
USGS	10011500	1978-05-16	635	A
USGS	10011500	1978-05-17	393	A
USGS	10011500	1978-05-18	293	A
USGS	10011500	1978-05-19	272	A
USGS	10011500	1978-05-20	331	A
USGS	10011500	1978-05-21	470	A
USGS	10011500	1978-05-22	611	A
USGS	10011500	1978-05-23	774	A
USGS	10011500	1978-05-24	764	A
USGS	10011500	1978-05-25	653	A
USGS	10011500	1978-05-26	611	A
USGS	10011500	1978-05-27	537	A
USGS	10011500	1978-05-28	581	A
USGS	10011500	1978-05-29	771	A
USGS	10011500	1978-05-30	816	A
USGS	10011500	1978-05-31	718	A
USGS	10011500	1978-06-01	705	A
USGS	10011500	1978-06-02	741	A
USGS	10011500	1978-06-03	864	A
USGS	10011500	1978-06-04	839	A
USGS	10011500	1978-06-05	783	A
USGS	10011500	1978-06-06	889	A
USGS	10011500	1978-06-07	1160	A
USGS	10011500	1978-06-08	1400	A
USGS	10011500	1978-06-09	1530	A
USGS	10011500	1978-06-10	1650	A
USGS	10011500	1978-06-11	1320	A
USGS	10011500	1978-06-12	1230	A
USGS	10011500	1978-06-13	1540	A
USGS	10011500	1978-06-14	1800	A
USGS	10011500	1978-06-15	1620	A
USGS	10011500	1978-06-16	1420	A
USGS	10011500	1978-06-17	1130	A
USGS	10011500	1978-06-18	948	A
USGS	10011500	1978-06-19	921	A
USGS	10011500	1978-06-20	948	A
USGS	10011500	1978-06-21	1090	A
USGS	10011500	1978-06-22	1190	A
USGS	10011500	1978-06-23	1130	A
USGS	10011500	1978-06-24	1130	A
USGS	10011500	1978-06-25	1150	A
USGS	10011500	1978-06-26	889	A
USGS	10011500	1978-06-27	800	A
USGS	10011500	1978-06-28	811	A
USGS	10011500	1978-06-29	825	A
USGS	10011500	1978-06-30	742	A
USGS	10011500	1978-07-01	708	A
USGS	10011500	1978-07-02	641	A
USGS	10011500	1978-07-03	539	A
USGS	10011500	1978-07-04	482	A
USGS	10011500	1978-07-05	434	A
USGS	10011500	1978-07-06	407	A
USGS	10011500	1978-07-07	381	A
USGS	10011500	1978-07-08	372	A
USGS	10011500	1978-07-09	368	A
USGS	10011500	1978-07-10	362	A
USGS	10011500	1978-07-11	368	A
USGS	10011500	1978-07-12	356	A
USGS	10011500	1978-07-13	311	A
USGS	10011500	1978-07-14	280	A
USGS	10011500	1978-07-15	257	A
USGS	10011500	1978-07-16	266	A
USGS	10011500	1978-07-17	254	A
USGS	10011500	1978-07-18	222	A
USGS	10011500	1978-07-19	195	A
USGS	10011500	1978-07-20	172	A
USGS	10011500	1978-07-21	157	A
USGS	10011500	1978-07-22	141	A
USGS	10011500	1978-07-23	130	A
USGS	10011500	1978-07-24	124	A
USGS	10011500	1978-07-25	115	A
USGS	10011500	1978-07-26	127	A
USGS	10011500	1978-07-27	118	A
USGS	10011500	1978-07-28	98	A
USGS	10011500	1978-07-29	104	A
USGS	10011500	1978-07-30	121	A
USGS	10011500	1978-07-31	118	A
USGS	10011500	1978-08-01	119	A
USGS	10011500	1978-08-02	105	A
USGS	10011500	1978-08-03	80	A
USGS	10011500	1978-08-04	74	A
USGS	10011500	1978-08-05	77	A
USGS	10011500	1978-08-06	85	A
USGS	10011500	1978-08-07	81	A
USGS	10011500	1978-08-08	79	A
USGS	10011500	1978-08-09	78	A
USGS	10011500	1978-08-10	75	A
USGS	10011500	1978-08-11	75	A
USGS	10011500	1978-08-12	80	A
USGS	10011500	1978-08-13	111	A
USGS	10011500	1978-08-14	134	A
USGS	10011500	1978-08-15	109	A
USGS	10011500	1978-08-16	93	A
USGS	10011500	1978-08-17	82	A
USGS	10011500	1978-08-18	86	A
USGS	10011500	1978-08-19	79	A
USGS	10011500	1978-08-20	73	A
USGS	10011500	1978-08-21	70	A
USGS	10011500	1978-08-22	68	A
USGS	10011500	1978-08-23	66	A
USGS	10011500	1978-08-24	62	A
USGS	10011500	1978-08-25	60	A
USGS	10011500	1978-08-26	58	A
USGS	10011500	1978-08-27	56	A
USGS	10011500	1978-08-28	57	A
USGS	10011500	1978-08-29	55	A
USGS	10011500	1978-08-30	54	A
USGS	10011500	1978-08-31	52	A
USGS	10011500	1978-09-01	50	A
USGS	10011500	1978-09-02	54	A
USGS	10011500	1978-09-03	110	A
USGS	10011500	1978-09-04	109	A
USGS	10011500	1978-09-05	109	A
USGS	10011500	1978-09-06	108	A
USGS	10011500	1978-09-07	108	A
USGS	10011500	1978-09-08	112	A
USGS	10011500	1978-09-09	108	A
USGS	10011500	1978-09-10	106	A
USGS	10011500	1978-09-11	114	A
USGS	10011500	1978-09-12	125	A
USGS	10011500	1978-09-13	123	A
USGS	10011500	1978-09-14	110	A
USGS	10011500	1978-09-15	105	A
USGS	10011500	1978-09-16	86	A
USGS	10011500	1978-09-17	71	A
USGS	10011500	1978-09-18	96	A
